Date,f1,f2,f3
2025-05-15,0.022307774319807905,0.030906065072291475,-0.037593869407722816
2025-05-16,-0.03465148668620155,0.07467968839018034,0.00654932672350126
2025-05-19,0.005939712245738403,-0.006685029061053343,-0.015379989080827536
2025-05-20,0.006875246378755018,-0.0014497784342713015,0.08632906388089617
2025-05-21,-0.0017287221991570722,0.005860633612119471,0.08284479783852769
2025-05-22,-0.006919915481228935,-0.0031138766293586674,0.006805898518922045
2025-05-23,0.015211006225630631,-0.002680074149954683,0.06409096286658841
2025-05-26,0.0002642902244690755,0.01609695457950286,0.08271036833412515
2025-05-27,-0.009816479587161728,-0.008885042318967093,-0.04459002786079455
2025-05-28,0.011886838593252876,0.021958056005651694,-0.028949513789265854
2025-05-29,0.03524516817311905,0.011049537658684355,0.09669773327813967
2025-05-30,0.008219977933912263,-0.012954289891127537,0.002344522879800968
2025-06-02,0.012186186347375698,0.0033274996956423374,-0.0018280391104900265
2025-06-03,-0.003055554953604291,-0.0256409346774313,-0.02236409419832811
2025-06-04,0.016293423544738235,0.04734569222170326,0.017953191907414463
2025-06-05,-0.009863149797284457,-0.009219023926424288,0.08251866971501809
2025-06-06,0.006693542187432203,-0.002925668314009029,0.09531873892861442
2025-06-09,-0.029426832593155344,-0.0002516628137793822,0.03605676426602756
2025-06-10,0.010729268653930773,0.0036684272947977077,0.00936991411700273
2025-06-11,0.002034866618199664,-0.0012734254000647115,0.046787576141242376
2025-06-12,0.015573751870682698,-0.07269345653695014,0.0026868512887692764
2025-06-13,-0.03687797714948422,-0.020515978850900767,-0.24466127306262264
2025-06-17,-0.0059783260584592235,-0.0230197541223683,0.01488013382507981
2025-06-18,-0.2194640249462367,0.02639880448214773,-0.023360729268163287
2025-06-19,0.0171232861199221,-0.02373070517654077,-0.004564804813364734
2025-06-20,0.024366425361881962,-0.003039731181883591,0.011950598181850515
2025-06-23,-0.03048230477611665,0.007685312715680184,0.019992908485695373
2025-06-24,0.023279237770789853,0.006811992115793849,0.10240395956359927
2025-06-25,-0.004967371548159113,-0.02282805010606059,-0.04785548475776715
2025-06-26,0.026206024033358574,0.01583447813860246,0.1258107082068619
2025-06-27,0.026699440843156282,-0.01887498778151155,-0.003876193553392337
2025-06-30,0.029901996636982935,0.021941027371466082,0.050249003803624695
2025-07-01,0.029095143784693647,0.009837035618230306,0.07777356958267541
2025-07-02,-0.018505603939672537,-0.018234288029721626,0.02661302274837299
2025-07-03,0.030156073096927433,0.001735498743167843,0.030328539654049497
2025-07-04,-0.01148510361815295,-0.002824547816424661,0.03020393946391235
2025-07-07,-0.0011645496368675365,0.0006946286153469963,-0.0035378034857346113
2025-07-08,0.019258515475556584,-0.004776172965430541,-0.05138424305118848
2025-07-09,0.012787919173031499,0.01289135391022756,-0.01064134303308236
2025-07-10,0.011646182481425875,-0.007556143769223843,0.055747504443619686
2025-07-11,0.007928420338362278,-0.005463082320402063,-0.008778922483355146
2025-07-14,-0.013186150009714334,-0.006870617984062796,-0.056926902011081915
2025-07-15,-0.012198955522738596,-0.004300222770539114,-0.017632693932720066
2025-07-16,0.03231235574696621,0.010152436905387734,0.027479145715413635
2025-07-17,0.004834573482911502,0.004992586319096821,-0.0030390003454948567
2025-07-18,0.029620600210226174,0.011549720027421755,0.11059561415542274
2025-07-21,-0.0030006638673122726,0.006874389688943667,0.10829704330546797
2025-07-22,-0.02302624381151904,-0.025141621283397107,-0.018056405763047866
2025-07-23,-0.029000171204435897,-0.015163903854838698,0.05316428443167058
2025-07-24,-0.001221404876507359,0.01439425305896081,0.019481806582955244
2025-07-25,-0.018583111208780676,-0.03372766947705257,-0.13632321643178377
2025-07-28,-0.020303144162040335,-0.016436117867257845,0.01963201517793964
2025-07-29,0.021171580454554986,0.002594799172181844,0.0153384468510931
2025-07-30,0.006762795537315681,-0.0018999100258798522,0.07167119634799936
2025-07-31,0.0025792463494671643,-0.04767132876161894,-0.11508365245948454
2025-08-01,-0.02724483398729037,-0.02310532781037787,-0.08205696856043622
2025-08-04,0.006007878181854924,-0.005183497051024485,0.033944785732590285
2025-08-05,-0.024944692857672892,-0.008131120471290219,-0.03169275799474147
2025-08-06,0.01723157374890202,0.003170931937780574,0.013412740922100326
2025-08-07,-0.009891934113283462,-0.0016132269915715082,-0.03643379115448185
2025-08-08,-0.007417382589995891,0.0264862587756367,0.016022618282709726
2025-08-11,-0.011997968904340848,-0.0034370614011089806,-0.04094065375363069
2025-08-12,0.021710058460030244,0.014768861541021333,0.11216338076370262
2025-08-13,0.008979243925205544,-0.018719162676426787,0.019409437060641806
2025-08-14,0.002936090998919594,0.03200616414623449,0.0014753669395835816
2025-08-15,-0.01601316319097185,-0.02043155675197485,0.00790662630462638
2025-08-18,-0.006566630595659562,0.020192364095146017,-0.053601207184495556
2025-08-19,0.018721938649654882,0.029739104960640604,0.025855560372755954
2025-08-20,-0.0016091190980820308,-0.003094188727998772,-0.031654359164929285
2025-08-21,0.017510362037256692,-0.0027499102076893583,0.11340980273504533
2025-08-22,0.023083559120720312,0.024661935179635903,0.026879637462562878
2025-08-25,-0.014682736072689054,-0.002732977131576846,0.04841400013376601
2025-08-26,0.011797265984928687,-0.02023007234961986,-0.05222486592397969
2025-08-27,-0.01194851417112332,0.0016964806684163368,-0.04614314335611394
2025-08-28,0.024183687944631733,0.0047262418439778615,-0.04797550966383914
2025-08-29,0.008665231947508414,0.030832641308278744,0.02947480917523752
2025-09-01,0.011782083967929678,-0.01942902987469268,0.08482541180732711
2025-09-02,-0.06221923848905406,0.0016795393061348708,-0.09447382204807922
2025-09-03,0.00015520311487720605,-0.04301389469774609,0.003922285496208825
2025-09-04,-0.0317103231768148,0.002928980067120243,-0.05308764223072227
2025-09-05,0.026679424760298318,0.012140097872041598,0.04966181074548971
2025-09-08,0.040127342303360514,-0.002709547767028695,0.09380618330744825
2025-09-09,-0.009612747880497844,-0.00754321704413275,-0.005313350484179613
2025-09-10,0.006508505144820254,-0.0012207706479066334,-0.011603293061446033
2025-09-11,-0.028631655338900747,0.006817661748342515,0.03718319512690128
2025-09-12,0.0229454177920984,0.010755447628460089,0.012023519897954218
2025-09-15,0.0018627138923940953,0.011472462199146164,-0.02660769386538068
2025-09-16,0.011105906289902713,-0.027075390515742544,0.006646300729975946
2025-09-17,0.022598499716111047,0.00955044364085706,-0.004662199796806536
2025-09-18,-0.014891513796333706,0.051638409967357156,0.05973787417333419
2025-09-19,-0.0036619845456767447,0.003159354291738592,0.06907851497591344
2025-09-22,-0.01787585794046732,-0.022460838998421002,-0.08799836416639537
2025-09-23,0.0036398995790485724,-0.02414557788259891,0.058301949317915235
2025-09-25,-0.05949584303695445,0.01357988925051764,-0.04535005348522375
2025-09-26,0.008223814927557768,-0.020314437967346225,0.039170440515083865
2025-09-29,-0.007988216994296145,-0.011408244279548257,0.04908231720872578
2025-09-30,0.012809953908795437,0.028870947978071014,0.00040500456939428567
2025-10-01,0.0035950337013986055,-0.015789645222147944,0.07580268613874036
2025-10-02,0.010344784344872236,0.02061596740081314,-0.05742725221358471
2025-10-03,0.04225490411220535,0.01609691426190306,0.1311546105961596
